prob,pred,label,path,correct,pred_name,label_name
0.4536,14,1,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/boris-kustodiev_twilight-in-sudislavl.jpg,False,Nicholas_Roerich,Boris_Kustodiev
0.7983,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_the-seven-league-boots.jpg,True,Gustave_Dore,Gustave_Dore
0.9976,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_deauville-on-the-jetty-1889.jpg,True,Eugene_Boudin,Eugene_Boudin
0.7407,12,12,/kaggle/input/datasets/steubk/wikiart/Cubism/marc-chagall_homage-to-gogol-design-for-curtain-for-gogol-festival-1917.jpg,True,Marc_Chagall,Marc_Chagall
0.9893,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_the-tub.jpg,True,Edgar_Degas,Edgar_Degas
0.4702,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_trouville-the-jettys-high-tide.jpg,True,Eugene_Boudin,Eugene_Boudin
0.997,11,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_cecily-homer-1910.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.58,0,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_head-of-a-neapolitan-boy-1879.jpg,False,Albrecht_Durer,John_Singer_Sargent
0.8325,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_the-piano-lesson-1889.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.8145,13,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_beach-scene-1877.jpg,False,Martiros_Saryan,Edgar_Degas
0.75,20,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_portrait-of-the-writer-n-b-nordman-severova-the-artist-s-wife-1911.jpg,False,Rembrandt,Ilya_Repin
0.557,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_still-life-with-oranges-and-lemons-with-blue-gloves-1889.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.995,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_the-giant-antaeus.jpg,True,Gustave_Dore,Gustave_Dore
0.997,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_wheat-field-with-sheaves-and-arles-in-the-background-1888-1.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9067,1,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_from-the-books-of-vsevolod-voinov-bookplate-1924.jpg,True,Boris_Kustodiev,Boris_Kustodiev
0.9907,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_man-drawing-from-a-cast-1641.jpg,True,Rembrandt,Rembrandt
0.8154,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_woman-brushing-her-hair-1.jpg,True,Edgar_Degas,Edgar_Degas
0.999,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_flower-study-1913.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.4746,15,16,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/paul-cezanne_self-portrait-2.jpg,False,Pablo_Picasso,Paul_Cezanne
0.931,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_sheet-with-many-sketches-of-figures-1890.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.493,15,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_portrait-after-a-costume-ball-portrait-of-madame-dietz-monnin-1879.jpg,False,Pablo_Picasso,Edgar_Degas
0.4016,1,12,/kaggle/input/datasets/steubk/wikiart/Cubism/marc-chagall_the-promenade-1918.jpg,False,Boris_Kustodiev,Marc_Chagall
0.786,22,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_portrait-of-n-s-butova-1915.jpg,False,Vincent_van_Gogh,Boris_Kustodiev
0.929,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_the-factory-1873.jpg,True,Camille_Pissarro,Camille_Pissarro
0.7554,0,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_windmill-at-sundown-east-hampton.jpg,False,Albrecht_Durer,Childe_Hassam
0.995,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_trouville-the-inner-port-low-tide-1881.jpg,True,Eugene_Boudin,Eugene_Boudin
0.5933,10,10,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-shishkin_pond-1881.jpg,True,Ivan_Shishkin,Ivan_Shishkin
0.926,11,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_henry-g-marquand.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.9736,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_tobit-s-wife-with-the-goat.jpg,True,Rembrandt,Rembrandt
0.9507,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_garden-of-the-asylum-and-tree-trunks-and-a-stone-bench-1889(1).jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9946,0,0,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_st-john-and-the-twenty-four-elders-in-heaven-1498.jpg,True,Albrecht_Durer,Albrecht_Durer
0.9795,13,13,/kaggle/input/datasets/steubk/wikiart/Expressionism/martiros-saryan_settlement-1932.jpg,True,Martiros_Saryan,Martiros_Saryan
0.945,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_the-apostle-paul-1659.jpg,True,Rembrandt,Rembrandt
0.6274,18,12,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_view-from-a-window-vitebsk.jpg,False,Pyotr_Konchalovsky,Marc_Chagall
0.948,14,14,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/nicholas-roerich_knight-of-entourage-1912-1.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.999,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_two-girls-1892.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.567,1,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_david-and-goliath-1915.jpg,False,Boris_Kustodiev,Ilya_Repin
0.7344,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_bouquet-of-sunflowers.jpg,True,Claude_Monet,Claude_Monet
0.989,18,18,/kaggle/input/datasets/steubk/wikiart/Cubism/pyotr-konchalovsky_still-life-flowers-in-the-banks-begonias-1918.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.8623,14,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_ominous-1901-2.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.9385,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_the-powder-magazine-at-la-rochelle.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.95,0,0,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_women-only.jpg,True,Albrecht_Durer,Albrecht_Durer
0.987,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_peasant-girls-bathing-in-the-sea-at-dusk.jpg,True,Edgar_Degas,Edgar_Degas
0.997,0,0,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_coat-of-arms-with-open-man-behind.jpg,True,Albrecht_Durer,Albrecht_Durer
0.9927,13,13,/kaggle/input/datasets/steubk/wikiart/Symbolism/martiros-saryan_ararat-1958-1.jpg,True,Martiros_Saryan,Martiros_Saryan
0.8247,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_tempest-1886.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.673,18,18,/kaggle/input/datasets/steubk/wikiart/Realism/pyotr-konchalovsky_apples-and-a-dog-keeper-1939.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.878,10,10,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-shishkin_forest-landscape-1872.jpg,True,Ivan_Shishkin,Ivan_Shishkin
0.944,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_the-hundred-guilder-print.jpg,True,Rembrandt,Rembrandt
0.309,3,13,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/martiros-saryan_balcony-on-the-estate-of-marshal-ivan-bagramian-1947.jpg,False,Childe_Hassam,Martiros_Saryan
0.3928,3,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_woman-and-child-doing-needlework-1877.jpg,False,Childe_Hassam,Camille_Pissarro
0.976,14,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_sketch-made-by-travelling-in-italy-and-switzerland-1906.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.9766,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_the-beach-1871.jpg,True,Eugene_Boudin,Eugene_Boudin
0.47,3,0,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_dead-bluebird-1512.jpg,False,Childe_Hassam,Albrecht_Durer
0.3245,3,11,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_corfu-the-terrace-1909.jpg,False,Childe_Hassam,John_Singer_Sargent
0.489,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_the-sea-port-in-amsterdam.jpg,True,Claude_Monet,Claude_Monet
0.953,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_head-of-a-woman-13.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9946,12,12,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_moses-with-the-burning-bush-4.jpg,True,Marc_Chagall,Marc_Chagall
0.889,16,16,/kaggle/input/datasets/steubk/wikiart/Romanticism/paul-cezanne_bathers-and-fisherman-with-a-line-1872.jpg,True,Paul_Cezanne,Paul_Cezanne
0.9067,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_nude-from-the-rear-reading.jpg,True,Edgar_Degas,Edgar_Degas
0.261,15,16,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/paul-cezanne_harlequin-1890.jpg,False,Pablo_Picasso,Paul_Cezanne
0.967,8,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_ada-girl-1882.jpg,True,Ilya_Repin,Ilya_Repin
0.5576,13,11,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_hills-of-galilee.jpg,False,Martiros_Saryan,John_Singer_Sargent
0.907,21,21,/kaggle/input/datasets/steubk/wikiart/Symbolism/salvador-dali_tu-est-petrus-mathew-16-15f-1967.jpg,True,Salvador_Dali,Salvador_Dali
0.581,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_self-portrait-1910.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.992,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_improvisation.jpg,True,Childe_Hassam,Childe_Hassam
0.9844,1,1,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/boris-kustodiev_shrove-tide-1919-1.jpg,True,Boris_Kustodiev,Boris_Kustodiev
0.9917,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_peasant-woman-at-the-washtub-1885.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9795,18,18,/kaggle/input/datasets/steubk/wikiart/Realism/pyotr-konchalovsky_still-life-with-flowers-1955.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.9995,14,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_bhagavan-1943.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.9966,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_entrance-to-the-pawn-bank-the-hague-1882(1).jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9976,18,18,/kaggle/input/datasets/steubk/wikiart/Expressionism/pyotr-konchalovsky_still-life-tray-and-green-cardboard-box-1912.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.4885,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_portrait-of-an-old-man-with-beard-1885.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.982,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_david-playing-the-harp-to-saul.jpg,True,Rembrandt,Rembrandt
0.9985,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_sea-channel-with-lighthouse-1873.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.9873,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_the-bay-of-naples-in-the-morning-1843.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.9946,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_the-shipwreck-1884.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.5596,22,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_saraha-the-blessed-arrow-1925-1.jpg,False,Vincent_van_Gogh,Nicholas_Roerich
0.8003,18,15,/kaggle/input/datasets/steubk/wikiart/Expressionism/pablo-picasso_studio-pigeons-perch-1960.jpg,False,Pyotr_Konchalovsky,Pablo_Picasso
0.937,15,16,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/paul-cezanne_portrait-of-the-artist-s-son-1885.jpg,False,Pablo_Picasso,Paul_Cezanne
0.655,18,18,/kaggle/input/datasets/steubk/wikiart/Fauvism/pyotr-konchalovsky_portrait-of-daughter-1912.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.8853,6,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_view-of-the-thames.jpg,False,Eugene_Boudin,Childe_Hassam
0.9033,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/salvador-dali_jug-1923.jpg,True,Salvador_Dali,Salvador_Dali
0.8804,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_aphrodite-appledore.jpg,True,Childe_Hassam,Childe_Hassam
0.9736,18,18,/kaggle/input/datasets/steubk/wikiart/Cubism/pyotr-konchalovsky_city-1912.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.9907,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_sunset-over-a-meadow-1882.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.854,20,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_the-holy-family-1645.jpg,True,Rembrandt,Rembrandt
0.26,19,19,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-1.jpg,True,Raphael_Kirchner,Raphael_Kirchner
0.4316,9,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_sketch-for-tale-of-tsar-saltan-1919-2.jpg,False,Ivan_Aivazovsky,Nicholas_Roerich
0.996,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_peasant-boy-digging-1885.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9595,16,16,/kaggle/input/datasets/steubk/wikiart/Romanticism/paul-cezanne_portrait-of-gustave-boyer.jpg,True,Paul_Cezanne,Paul_Cezanne
0.9985,11,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_countess-laura-spinola-nunez-del-castillo-1896.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.993,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_paradiso-canto-1.jpg,True,Gustave_Dore,Gustave_Dore
0.9937,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_public-garden-with-a-corner-of-the-yellow-house-1888.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.995,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_still-life-with-roses.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.8877,15,15,/kaggle/input/datasets/steubk/wikiart/Expressionism/pablo-picasso_woman-with-comb-1906.jpg,True,Pablo_Picasso,Pablo_Picasso
0.4082,9,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_still-life-with-beer-mug-and-fruit-1881.jpg,False,Ivan_Aivazovsky,Vincent_van_Gogh
0.8403,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_chumaks-in-little-russia.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.9546,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_village-scene-breton.jpg,True,Childe_Hassam,Childe_Hassam
0.968,13,18,/kaggle/input/datasets/steubk/wikiart/Realism/pyotr-konchalovsky_kislovodsk-1938.jpg,False,Martiros_Saryan,Pyotr_Konchalovsky
0.8823,11,11,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_landscape-with-trees-calcot-on-the-thames.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.986,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_woman-s-head.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.4468,22,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_mount-hood-and-the-valley-of-the-willamette.jpg,False,Vincent_van_Gogh,Childe_Hassam
0.9673,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_northeast-gorge-at-appledore.jpg,True,Childe_Hassam,Childe_Hassam
0.804,22,22,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_landscape-with-pollard-willows-1884.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.7227,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_impression-sunrise.jpg,True,Claude_Monet,Claude_Monet
0.994,13,13,/kaggle/input/datasets/steubk/wikiart/Fauvism/martiros-saryan_still-life-fruits-1911.jpg,True,Martiros_Saryan,Martiros_Saryan
0.2622,4,10,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-shishkin_little-house-in-dusseldorf-1856.jpg,False,Claude_Monet,Ivan_Shishkin
0.9966,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_the-berck-dunes-1886.jpg,True,Eugene_Boudin,Eugene_Boudin
0.6724,5,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_a-dinner-table-at-night-1884.jpg,False,Edgar_Degas,John_Singer_Sargent
0.9707,0,0,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_naked-man-with-mirror.jpg,True,Albrecht_Durer,Albrecht_Durer
0.9766,14,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_study-of-mountains-5.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.951,22,22,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_self-portrait-1887-3.jpg,True,Vincent_van_Gogh,Vincent_van_Gogh
0.9883,12,12,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_prophet-daniel-with-lions-1956.jpg,True,Marc_Chagall,Marc_Chagall
0.6216,8,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_portrait-of-leo-tolstoy-as-a-ploughman-on-a-field-1887.jpg,True,Ilya_Repin,Ilya_Repin
0.9375,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_the-room-of-flowers.jpg,True,Childe_Hassam,Childe_Hassam
0.999,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_glorious-death-of-jacques-de-maille-marshal-of-the-temple-1877.jpg,True,Gustave_Dore,Gustave_Dore
0.863,7,21,/kaggle/input/datasets/steubk/wikiart/Expressionism/salvador-dali_reading-family-scene-by-lamplight.jpg,False,Gustave_Dore,Salvador_Dali
0.994,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_don-quixote-127.jpg,True,Gustave_Dore,Gustave_Dore
0.9824,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_woman-with-a-wheelbarrow.jpg,True,Camille_Pissarro,Camille_Pissarro
0.998,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_jacob-and-esau-meet.jpg,True,Gustave_Dore,Gustave_Dore
0.9565,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_woman-with-a-towel-1898.jpg,True,Edgar_Degas,Edgar_Degas
0.9487,8,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_sadko-in-the-underwater-kingdom-1875.jpg,True,Ilya_Repin,Ilya_Repin
0.949,15,15,/kaggle/input/datasets/steubk/wikiart/Cubism/pablo-picasso_queen-isabella-1908.jpg,True,Pablo_Picasso,Pablo_Picasso
0.894,18,18,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/pyotr-konchalovsky_nara-1918.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.9907,11,11,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_bringing-down-marble-from-the-quarries-in-carrara-1911.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.856,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_haystacks-at-giverny-1.jpg,True,Claude_Monet,Claude_Monet
0.4944,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_young-woman-standing-1895.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.574,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_roche-goyon-1885.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.9478,7,7,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_the-people-mourning-over-the-ruins-of-jerusalem-lamentations-1-1-2-1866.jpg,True,Gustave_Dore,Gustave_Dore
0.8267,1,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_chairman-of-the-council-of-ministers-i-l-goremykin-1906.jpg,True,Boris_Kustodiev,Boris_Kustodiev
0.9487,1,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_troyekurov-in-the-kennels-1919.jpg,True,Boris_Kustodiev,Boris_Kustodiev
0.9927,19,19,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/raphael-kirchner_nude-drawings-15.jpg,True,Raphael_Kirchner,Raphael_Kirchner
0.8213,12,12,/kaggle/input/datasets/steubk/wikiart/Cubism/marc-chagall_the-holy-coachman-1912.jpg,True,Marc_Chagall,Marc_Chagall
0.4976,6,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_fifth-avenue-in-winter-2.jpg,False,Eugene_Boudin,Childe_Hassam
0.993,18,18,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/pyotr-konchalovsky_spinner-1926.jpg,True,Pyotr_Konchalovsky,Pyotr_Konchalovsky
0.952,11,20,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_two-old-men-disputing.jpg,False,John_Singer_Sargent,Rembrandt
0.8457,9,9,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_bracing-the-waves-1890.jpg,True,Ivan_Aivazovsky,Ivan_Aivazovsky
0.6533,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_peasants-resting-1881.jpg,True,Camille_Pissarro,Camille_Pissarro
0.964,21,21,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/salvador-dali_portrait-of-bobo-rockefeller-unfinished.jpg,True,Salvador_Dali,Salvador_Dali
0.3662,21,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_seeing-off-m-v-dobuzhinsky-in-europe-1924.jpg,False,Salvador_Dali,Boris_Kustodiev
0.6514,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_horticultural-building-world-s-columbian-exposition-chicago.jpg,True,Childe_Hassam,Childe_Hassam
0.728,17,17,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_road-near-cagnes-1905.jpg,True,Pierre_Auguste_Renoir,Pierre_Auguste_Renoir
0.6562,17,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_norwegian-landscape-sandviken.jpg,False,Pierre_Auguste_Renoir,Claude_Monet
0.958,19,19,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/raphael-kirchner_deadly-sins-5.jpg,True,Raphael_Kirchner,Raphael_Kirchner
0.8594,22,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_terem-of-yaroslavna-1908.jpg,False,Vincent_van_Gogh,Nicholas_Roerich
0.27,20,16,/kaggle/input/datasets/steubk/wikiart/Romanticism/paul-cezanne_woman-with-parrot.jpg,False,Rembrandt,Paul_Cezanne
0.951,15,15,/kaggle/input/datasets/steubk/wikiart/Expressionism/pablo-picasso_untitled-1971-1.jpg,True,Pablo_Picasso,Pablo_Picasso
0.6206,21,14,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/nicholas-roerich_a-path-1908.jpg,False,Salvador_Dali,Nicholas_Roerich
0.936,3,3,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_isle-of-shoals-5.jpg,True,Childe_Hassam,Childe_Hassam
0.4214,11,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_head-of-a-young-roman-girl-1856.jpg,False,John_Singer_Sargent,Edgar_Degas
0.9927,15,15,/kaggle/input/datasets/steubk/wikiart/Cubism/pablo-picasso_algerian-women-delacroix-1955.jpg,True,Pablo_Picasso,Pablo_Picasso
0.9985,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_dancers-on-set-1880.jpg,True,Edgar_Degas,Edgar_Degas
0.979,11,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_daisy-princess-of-pless.jpg,True,John_Singer_Sargent,John_Singer_Sargent
0.961,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_not_detected_212148.jpg,True,Claude_Monet,Claude_Monet
0.9214,1,1,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_boy-with-dog-portrait-of-cyril-kustodiev-son-of-the-artist-1915.jpg,True,Boris_Kustodiev,Boris_Kustodiev
0.66,5,5,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_woman-combing-her-hair-in-front-of-a-mirror.jpg,True,Edgar_Degas,Edgar_Degas
0.775,6,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_the-seine-at-port-villez-pink-effect.jpg,False,Eugene_Boudin,Claude_Monet
0.5435,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_irises-2-1917.jpg,True,Claude_Monet,Claude_Monet
0.9707,14,14,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_lake-hyumpola.jpg,True,Nicholas_Roerich,Nicholas_Roerich
0.9385,11,11,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_mrs-ernest-hill-constance-malanie-wynne-roberts.jpg,True,John_Singer_Sargent,John_Singer_Sargent
