prob,pred,label,path,correct,pred_name,label_name
0.4565,12,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/zinaida-serebriakova_self-portrait-1946.jpg,False,Impressionism,Expressionism
0.7764,23,21,/kaggle/input/datasets/steubk/wikiart/Realism/fyodor-vasilyev_eriklik-the-fountain-crimea.jpg,False,Romanticism,Realism
0.4568,12,21,/kaggle/input/datasets/steubk/wikiart/Realism/fyodor-bronnikov_portrait-of-a-girl.jpg,False,Impressionism,Realism
0.4111,12,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/zinaida-serebriakova_portrait-of-s-m-lukomskaya-1947.jpg,False,Impressionism,Expressionism
0.417,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/max-kurzweil_a-walk-in-the-garden-1896.jpg,True,Impressionism,Impressionism
0.6406,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/maurice-prendergast_ladies-with-parasols.jpg,True,Impressionism,Impressionism
0.6133,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_antibes.jpg,True,Impressionism,Impressionism
0.343,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_woman-combing-her-hair-1894.jpg,True,Impressionism,Impressionism
0.4849,19,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/miriam-schapiro_punch-and-judy-our-demons.jpg,False,Pop_Art,Abstract_Expressionism
0.3384,20,21,/kaggle/input/datasets/steubk/wikiart/Realism/isaac-levitan_the-trunk-of-an-old-tree-1883.jpg,False,Post_Impressionism,Realism
0.94,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/jack-tworkov_untitled-1955.jpg,True,Abstract_Expressionism,Abstract_Expressionism
0.3823,21,4,/kaggle/input/datasets/steubk/wikiart/Baroque/anthony-van-dyck_lucas-vorsterman.jpg,False,Realism,Baroque
0.669,5,19,/kaggle/input/datasets/steubk/wikiart/Pop_Art/tano-festa_finestra.jpg,False,Color_Field_Painting,Pop_Art
0.2861,3,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/egon-schiele_sunflowers-1911.jpg,False,Art_Nouveau,Expressionism
0.924,17,17,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_study-sheet-with-christ-as-man-of-sorrows-and-a-garment-study.jpg,True,Northern_Renaissance,Northern_Renaissance
0.9517,5,5,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/jack-bush_split-circle-3-1961.jpg,True,Color_Field_Painting,Color_Field_Painting
0.999,26,26,/kaggle/input/datasets/steubk/wikiart/Ukiyo_e/katsushika-hokusai_street-scenes-newly-pubished-8.jpg,True,Ukiyo_e,Ukiyo_e
0.3374,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/nikolai-ge_maria-sister-of-lazarus-meets-jesus-who-is-going-to-their-house.jpg,True,Romanticism,Romanticism
0.3313,21,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/jan-matejko_czartoryska.jpg,False,Realism,Romanticism
0.832,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/koloman-moser_draft-for-the-space-of-the-austrian-state-printing-house-on-show-in-london-1906.jpg,True,Art_Nouveau,Art_Nouveau
0.8955,17,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/konstantin-somov_italian-comedy-2.jpg,False,Northern_Renaissance,Symbolism
0.5083,0,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/ding-yanyong_opera-figures-1971.jpg,False,Abstract_Expressionism,Expressionism
0.9263,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_cagnes-landscape.jpg,True,Impressionism,Impressionism
0.5186,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/peter-paul-rubens_landscape-with-a-rainbow-1635.jpg,True,Baroque,Baroque
0.921,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_view-of-leandrovsk-tower-in-constantinople-1848.jpg,True,Romanticism,Romanticism
0.6655,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_road-from-osny-to-pontoise-hoar-frost-1873.jpg,True,Impressionism,Impressionism
0.3591,9,16,/kaggle/input/datasets/steubk/wikiart/New_Realism/john-french-sloan_green-and-red-1938.jpg,False,Expressionism,New_Realism
0.8467,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/anton-melbye_lighthouse-at-stora-b-lt-1846.jpg,True,Romanticism,Romanticism
0.731,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/vincent-van-gogh_bench-with-three-persons-1882(1).jpg,True,Realism,Realism
0.7593,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/fyodor-vasilyev_self-portrait.jpg,True,Realism,Realism
0.5,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/orest-kiprensky_portrait-of-dr-mazaroni-1829.jpg,True,Romanticism,Romanticism
0.3152,20,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/hoca-ali-riza_unknown-title(8).jpg,False,Post_Impressionism,Impressionism
0.5864,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/camille-corot_young-girl-reading.jpg,True,Realism,Realism
0.599,5,14,/kaggle/input/datasets/steubk/wikiart/Minimalism/richard-tuttle_between-two-point-8-2001.jpg,False,Color_Field_Painting,Minimalism
0.6714,9,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/amedeo-modigliani_jacques-and-berthe-lipchitz-1917.jpg,True,Expressionism,Expressionism
0.3372,17,21,/kaggle/input/datasets/steubk/wikiart/Realism/edouard-manet_boy-blowing-bubbles-1869.jpg,False,Northern_Renaissance,Realism
0.795,15,10,/kaggle/input/datasets/steubk/wikiart/Fauvism/pyotr-konchalovsky_spanish-landscape-palm-1910.jpg,False,Naive_Art_Primitivism,Fauvism
0.6646,12,21,/kaggle/input/datasets/steubk/wikiart/Realism/henri-fantin-latour_peaches-1903.jpg,False,Impressionism,Realism
0.3242,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/mihaly-munkacsy_biboulous-husband-1873.jpg,True,Realism,Realism
0.857,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900-2.jpg,True,Art_Nouveau,Art_Nouveau
0.565,13,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/parmigianino_the-conversion-of-st-paul-1528.jpg,True,Mannerism_Late_Renaissance,Mannerism_Late_Renaissance
0.5415,22,21,/kaggle/input/datasets/steubk/wikiart/Realism/vasily-vereshchagin_letter-to-home-letter-to-mother-1901.jpg,False,Rococo,Realism
0.983,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/koloman-moser_matter-of-conscience-humorous-illustration-for-meggendorfers-leaves-1897.jpg,True,Art_Nouveau,Art_Nouveau
0.9175,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_woman-s-head-2.jpg,True,Impressionism,Impressionism
0.1671,4,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/heorhiy-narbut_urinating-dog-1918.jpg,False,Baroque,Art_Nouveau
0.914,1,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/wolfgang-paalen_untitled-composition-1951.jpg,False,Action_painting,Abstract_Expressionism
0.774,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_haystacks-at-giverny-1.jpg,True,Impressionism,Impressionism
0.547,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_portrait-of-wilhelm-von-bitner-1912.jpg,True,Realism,Realism
0.4382,13,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/serge-sudeikin_at-olympia-s-design-for-tales-of-hoffmann-by-j-offenbach-1915.jpg,False,Mannerism_Late_Renaissance,Art_Nouveau
0.4006,3,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/paul-mathiopoulos_greek-beauty.jpg,False,Art_Nouveau,Impressionism
0.633,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/theodore-rousseau_meadows-crossed-by-a-river-1851.jpg,True,Realism,Realism
0.2491,20,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/mikalojus-ciurlionis_the-offering-1909.jpg,False,Post_Impressionism,Symbolism
0.312,9,21,/kaggle/input/datasets/steubk/wikiart/Realism/anders-zorn_motherhood.jpg,False,Expressionism,Realism
0.852,8,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/james-tissot_the-songs-of-joy.jpg,False,Early_Renaissance,Symbolism
0.7505,10,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/gustav-klimt_the-dancer-1918.jpg,False,Fauvism,Art_Nouveau
0.849,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/kay-nielsen_tell-me-the-way-then.jpg,True,Art_Nouveau,Art_Nouveau
0.3755,18,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_the-salon-in-the-rue-des-moulins-1894.jpg,False,Pointillism,Art_Nouveau
0.544,9,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/amedeo-modigliani_bride-and-groom-the-couple.jpg,True,Expressionism,Expressionism
0.2869,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/ivan-bilibin_baba-yaga-illustration-for-the-fairy-tale-vasilisa-the-beautiful-1900(2).jpg,True,Art_Nouveau,Art_Nouveau
0.2263,24,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/pierre-puvis-de-chavannes_a-maid-combing-a-woman-s-hair.jpg,True,Symbolism,Symbolism
0.4377,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/francisco-de-zurbaran_st-bonaventure-at-the-council-of-lyons.jpg,True,Baroque,Baroque
0.5376,12,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/arturo-souto_place-of-firewood-pontevedra-1963.jpg,False,Impressionism,Post_Impressionism
0.8486,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_view-on-the-capri-1845.jpg,True,Romanticism,Romanticism
0.909,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/aubrey-beardsley_the-barge.jpg,True,Art_Nouveau,Art_Nouveau
0.4575,17,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/giuseppe-arcimboldo_spring-1573(1).jpg,False,Northern_Renaissance,Mannerism_Late_Renaissance
0.819,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/francesco-guardi_the-punta-di-dogana.jpg,True,Baroque,Baroque
0.7153,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/konstantin-makovsky_flowers-2.jpg,True,Realism,Realism
0.8345,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/joseph-wright_two-boys-fighting-over-a-bladder-1770.jpg,True,Baroque,Baroque
0.353,24,21,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_portrait-of-leo-tolstoy.jpg,False,Symbolism,Realism
0.7847,12,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/edouard-vuillard_silver-trees.jpg,False,Impressionism,Post_Impressionism
0.4524,20,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/david-burliuk_japanese-boy-1922.jpg,True,Post_Impressionism,Post_Impressionism
0.6914,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/giovanni-fattori_quadrato-di-villafranca-or-esercitazione-di-tiro-1880.jpg,True,Impressionism,Impressionism
0.5767,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_a-man-with-a-crucifix-and-chain-1641.jpg,True,Baroque,Baroque
0.466,24,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/salvador-dali_ionas-in-ventre-piscis-1967.jpg,False,Symbolism,Expressionism
0.7305,12,15,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/kateryna-bilokur_autumn-1960.jpg,False,Impressionism,Naive_Art_Primitivism
0.7383,15,15,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_the-wedding-1944.jpg,True,Naive_Art_Primitivism,Naive_Art_Primitivism
0.4363,11,4,/kaggle/input/datasets/steubk/wikiart/Baroque/jan-siberechts_the-ford-1672.jpg,False,High_Renaissance,Baroque
0.6094,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_the-goldfish-window.jpg,True,Impressionism,Impressionism
0.3438,21,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/parmigianino_young-man-seen-from-behind-face-in-profile.jpg,False,Realism,Mannerism_Late_Renaissance
0.3323,21,11,/kaggle/input/datasets/steubk/wikiart/High_Renaissance/michelangelo_medici-madonna-between-st-cosmas-and-st-damian-1531.jpg,False,Realism,High_Renaissance
0.425,13,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/tintoretto_st-mary-of-egypt-1587.jpg,True,Mannerism_Late_Renaissance,Mannerism_Late_Renaissance
0.759,13,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/tintoretto_the-descent-from-the-cross-1580.jpg,True,Mannerism_Late_Renaissance,Mannerism_Late_Renaissance
0.4114,0,5,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/ronnie-landfield_the-arc-1986.jpg,False,Abstract_Expressionism,Color_Field_Painting
0.6714,21,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/pericles-pantazis_landscape-with-a-tributary-of-the-seine-near-paris-1872.jpg,False,Realism,Impressionism
0.707,3,3,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/nicholas-roerich_throne-of-the-invisible-god-1914.jpg,True,Art_Nouveau,Art_Nouveau
0.7734,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/kimon-loghi_autumn.jpg,True,Impressionism,Impressionism
0.9946,26,26,/kaggle/input/datasets/steubk/wikiart/Ukiyo_e/katsushika-hokusai_self-portrait-at-the-age-of-eighty-three.jpg,True,Ukiyo_e,Ukiyo_e
0.549,22,22,/kaggle/input/datasets/steubk/wikiart/Rococo/bernardo-bellotto_cracow-suburb-seen-from-the-cracow-gate.jpg,True,Rococo,Rococo
0.3113,16,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/karl-bryullov_italian-morning(1).jpg,False,New_Realism,Romanticism
0.5615,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-lavery_mrs-guthrie-1898.jpg,True,Impressionism,Impressionism
0.3945,20,7,/kaggle/input/datasets/steubk/wikiart/Cubism/pyotr-konchalovsky_still-life-flowers-in-the-banks-begonias-1918.jpg,False,Post_Impressionism,Cubism
0.6587,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/arkhip-kuindzhi_autumn-steppe-1875.jpg,True,Impressionism,Impressionism
0.585,22,22,/kaggle/input/datasets/steubk/wikiart/Rococo/thomas-gainsborough_the-linley-sisters-mrs-sheridan-and-mrs-tickell-1772.jpg,True,Rococo,Rococo
0.4934,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/alexander-calder_the-dog.jpg,True,Abstract_Expressionism,Abstract_Expressionism
0.6924,12,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/alexander-ivanov_water-and-stones-under-palaccuolo.jpg,False,Impressionism,Romanticism
0.3464,21,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/miklos-barabas_portrait-of-j-nos-buttler-1836.jpg,False,Realism,Romanticism
0.6206,11,4,/kaggle/input/datasets/steubk/wikiart/Baroque/bartolome-esteban-murillo_saint-adelelmus-of-burgos-1655.jpg,False,High_Renaissance,Baroque
0.6294,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-shishkin_in-siverskaya-1896.jpg,True,Realism,Realism
0.4766,14,5,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/jorge-martins_untitled-1984.jpg,False,Minimalism,Color_Field_Painting
0.904,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_moonlight-on-the-marshes-the-toques.jpg,True,Impressionism,Impressionism
0.41,23,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-atkinson-grimshaw_salthouse-dock-liverpool.jpg,False,Romanticism,Impressionism
0.5923,9,21,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_madame-errazuriz-also-known-as-the-lady-in-black.jpg,False,Expressionism,Realism
0.3093,21,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/salvador-dali_don-salvador-and-ana-maria-dali.jpg,False,Realism,Expressionism
0.36,12,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/august-macke_tree-in-the-cornfield.jpg,False,Impressionism,Expressionism
0.3215,26,26,/kaggle/input/datasets/steubk/wikiart/Ukiyo_e/keisai-eisen_children-s-pastimes-a-procession-on-nihon-bridge-1820.jpg,True,Ukiyo_e,Ukiyo_e
0.4958,19,19,/kaggle/input/datasets/steubk/wikiart/Pop_Art/menez_sem-t-tulo-1969-1.jpg,True,Pop_Art,Pop_Art
0.2476,24,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/ralph-hotere_polaris-1983.jpg,False,Symbolism,Abstract_Expressionism
0.469,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/camille-corot_the-ferryman-tying-his-boat.jpg,True,Realism,Realism
0.509,15,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_flower-pot-with-asters-1886(1).jpg,False,Naive_Art_Primitivism,Post_Impressionism
0.2524,20,21,/kaggle/input/datasets/steubk/wikiart/Realism/boris-kustodiev_portrait-of-an-art-historian-and-restorer-alexander-anisimov-1915.jpg,False,Post_Impressionism,Realism
0.4387,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_gabrielle-holding-a-mirror-with-a-portrait-of-coco-1905.jpg,True,Impressionism,Impressionism
0.4473,13,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/vasily-tropinin_portrait-of-a-writer-v-i-lizogub-1847.jpg,False,Mannerism_Late_Renaissance,Romanticism
0.94,17,17,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_christ-on-the-mount-of-olives.jpg,True,Northern_Renaissance,Northern_Renaissance
0.9756,8,11,/kaggle/input/datasets/steubk/wikiart/High_Renaissance/andrea-mantegna_madonna-with-saints-st-john-thebaptist-st-gregory-i-the-great-st-benedict-1506.jpg,False,Early_Renaissance,High_Renaissance
0.3477,21,21,/kaggle/input/datasets/steubk/wikiart/Realism/gustave-courbet_crumbling-rocks-1864.jpg,True,Realism,Realism
0.3455,0,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/salvador-dali_punta-es-baluard-de-la-riba-d-en-pitxot-1919.jpg,False,Abstract_Expressionism,Post_Impressionism
0.571,0,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/willem-de-kooning_devil-at-the-keyboard.jpg,False,Abstract_Expressionism,Expressionism
0.2324,9,19,/kaggle/input/datasets/steubk/wikiart/Pop_Art/andy-warhol_five-deaths.jpg,False,Expressionism,Pop_Art
0.5264,12,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/esteban-vicente_paisaje-con-sombrilla-roja-1931.jpg,False,Impressionism,Expressionism
0.8877,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_reader-in-green-1894.jpg,True,Impressionism,Impressionism
0.616,3,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/francisco-goya_they-spin-finely-1799.jpg,False,Art_Nouveau,Romanticism
0.1935,21,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/karl-bryullov_portrait-of-a-young-woman-embroidering-1832(1).jpg,False,Realism,Romanticism
0.299,16,21,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_portrait-of-the-artist-d-n-kardovskiy-1897.jpg,False,New_Realism,Realism
0.8223,15,15,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/fernand-leger_the-album-circus-1950-3.jpg,True,Naive_Art_Primitivism,Naive_Art_Primitivism
0.4788,8,4,/kaggle/input/datasets/steubk/wikiart/Baroque/annibale-carracci_the-butcher-s-shop.jpg,False,Early_Renaissance,Baroque
0.439,20,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/pyotr-konchalovsky_versailles-statue-1908.jpg,True,Post_Impressionism,Post_Impressionism
0.3167,21,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/arkhip-kuindzhi_sunset-in-the-steppes-by-the-sea.jpg,False,Realism,Impressionism
0.491,20,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/octav-angheluta_tata.jpg,False,Post_Impressionism,Impressionism
0.6377,11,17,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_portrait-of-emperor-maximilian-i-1518.jpg,False,High_Renaissance,Northern_Renaissance
0.2421,8,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/philip-wilson-steer_a-procession-of-yachts.jpg,False,Early_Renaissance,Impressionism
0.258,17,17,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/hans-baldung_mucius-scaevola-1531.jpg,True,Northern_Renaissance,Northern_Renaissance
0.531,4,4,/kaggle/input/datasets/steubk/wikiart/Baroque/adriaen-brouwer_the-card-players.jpg,True,Baroque,Baroque
0.6787,0,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/salvador-dali_ecce-homo-1967.jpg,False,Abstract_Expressionism,Symbolism
0.58,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/francisco-goya_blow-1799.jpg,True,Romanticism,Romanticism
0.3884,3,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/egon-schiele_seated-woman-in-violet-stockings-1917.jpg,False,Art_Nouveau,Expressionism
0.7964,7,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/frank-stella_one-small-goat-papa-bought-for-two-zuzim-1984.jpg,False,Cubism,Abstract_Expressionism
0.6,9,10,/kaggle/input/datasets/steubk/wikiart/Fauvism/rik-wouters_self-portrait-with-black-bandage-1915.jpg,False,Expressionism,Fauvism
0.7393,3,17,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_title-page-to-the-edition-of-1498-1498.jpg,False,Art_Nouveau,Northern_Renaissance
0.395,7,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/konstantin-vasilyev_fiery-sword.jpg,False,Cubism,Symbolism
0.2495,15,15,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_illustration-to-nikolai-gogol-s-dead-souls-2.jpg,True,Naive_Art_Primitivism,Naive_Art_Primitivism
0.3455,9,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/ossip-zadkine_dance.jpg,True,Expressionism,Expressionism
0.1765,21,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/mikalojus-ciurlionis_deluge-iii-1904.jpg,False,Realism,Symbolism
0.6855,15,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/henri-matisse_he-music-lesson-1917.jpg,False,Naive_Art_Primitivism,Post_Impressionism
0.4456,12,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/eugene-delacroix_summer-diana-surprised-at-her-bath-by-actaeon-1822(1).jpg,False,Impressionism,Romanticism
0.9536,1,1,/kaggle/input/datasets/steubk/wikiart/Action_painting/franz-kline_picture-046.jpg,True,Action_painting,Action_painting
0.3218,23,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/theodore-chasseriau_punishment-of-cain.jpg,True,Romanticism,Romanticism
0.7607,0,5,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/olivier-debre_composition-abstraite-1978.jpg,False,Abstract_Expressionism,Color_Field_Painting
0.222,12,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_rainy-day-on-the-deck-of-the-yacht-constellation-1924.jpg,True,Impressionism,Impressionism
0.7607,11,11,/kaggle/input/datasets/steubk/wikiart/High_Renaissance/raphael_theological-virtues-1507.jpg,True,High_Renaissance,High_Renaissance
0.3887,21,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/zinaida-serebriakova_autumn-landscape-1909.jpg,False,Realism,Impressionism
0.4878,12,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/john-william-waterhouse_narcissus-1912.jpg,False,Impressionism,Romanticism
0.601,21,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/abdullah-suriosubroto_indonesian-landscape-7.jpg,False,Realism,Impressionism
0.5664,12,21,/kaggle/input/datasets/steubk/wikiart/Realism/john-henry-twachtman_view-of-venice.jpg,False,Impressionism,Realism
0.843,11,11,/kaggle/input/datasets/steubk/wikiart/High_Renaissance/andrea-solario_head-of-a-bearded-man.jpg,True,High_Renaissance,High_Renaissance
0.6562,20,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_rhone-with-boats-and-a-bridge-1888.jpg,True,Post_Impressionism,Post_Impressionism
0.524,20,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/maurice-utrillo_ravignan-street.jpg,True,Post_Impressionism,Post_Impressionism
0.5327,12,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/gustave-loiseau_landscape-in-winter-with-fog-1897.jpg,False,Impressionism,Post_Impressionism
0.3403,21,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/edgar-degas_promenade-by-the-sea.jpg,False,Realism,Impressionism
0.861,13,13,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/paolo-veronese_ceiling-of-the-sala-dell-olimpo.jpg,True,Mannerism_Late_Renaissance,Mannerism_Late_Renaissance
0.72,12,20,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/henri-matisse_landscape-of-corsica-1.jpg,False,Impressionism,Post_Impressionism
0.339,9,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/martiros-saryan_portrait.jpg,True,Expressionism,Expressionism
0.595,17,21,/kaggle/input/datasets/steubk/wikiart/Realism/james-tissot_triumph-of-the-will-the-challenge.jpg,False,Northern_Renaissance,Realism
0.8584,0,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/morris-graves_time-of-change-1943.jpg,False,Abstract_Expressionism,Expressionism
0.5283,9,15,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/pablo-picasso_drawing-nude-seated-in-armchair-1965.jpg,False,Expressionism,Naive_Art_Primitivism
0.658,22,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/caspar-david-friedrich_wolves-in-the-forrest-in-front-of-a-cave.jpg,False,Rococo,Romanticism
0.3083,0,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_stilll-life-with-anemones.jpg,False,Abstract_Expressionism,Impressionism
0.4463,6,9,/kaggle/input/datasets/steubk/wikiart/Expressionism/salvador-dali_shell.jpg,False,Contemporary_Realism,Expressionism
0.3867,12,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/konstantin-somov_family-happiness-1900.jpg,False,Impressionism,Symbolism
0.2379,9,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_don-quixote-141.jpg,False,Expressionism,Romanticism
0.4421,9,24,/kaggle/input/datasets/steubk/wikiart/Symbolism/kuzma-petrov-vodkin_self-portrait-1927.jpg,False,Expressionism,Symbolism
0.265,21,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/william-holman-hunt_stephen-lushington.jpg,False,Realism,Romanticism
0.3213,24,12,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_on-the-balcony.jpg,False,Symbolism,Impressionism
0.5464,16,23,/kaggle/input/datasets/steubk/wikiart/Romanticism/taras-shevchenko_at-apiary-1843.jpg,False,New_Realism,Romanticism
